Year,Area,Sex,City,City type,Record Type,Reliability,Source Year,Value,Value Footnotes
2012,Total,Male,Dneprodzerzhinsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,111893,
2012,Total,Male,Dnepropetrovsk,City proper,Estimate - de jure,"Final figure, complete",2012,448304,
2012,Total,Male,Dnepropetrovsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,449461,
2012,Total,Male,Donetsk (Donestskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2012,418136,
2012,Total,Male,Donetsk (Donestskaya oblast),Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,425450,
2012,Total,Male,Enakievo (Yenakievo),City proper,Estimate - de jure,"Final figure, complete",2012,37423,
2012,Total,Male,Enakievo (Yenakievo),Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,59872,
2012,Total,Male,Evpatoriya (Yevpatoriya),City proper,Estimate - de jure,"Final figure, complete",2012,46494,
2012,Total,Male,Evpatoriya (Yevpatoriya),Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,53856,
2012,Total,Male,Gorlovka,City proper,Estimate - de jure,"Final figure, complete",2012,114981,
2012,Total,Male,Gorlovka,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,124306,
2012,Total,Male,Ivano-Frankovsk,City proper,Estimate - de jure,"Final figure, complete",2012,104053,
2012,Total,Male,Ivano-Frankovsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,112004,
2012,Total,Male,Kamyanetsk Podilsky,City proper,Estimate - de jure,"Final figure, complete",2012,47741,
2012,Total,Male,Kertch,City proper,Estimate - de jure,"Final figure, complete",2012,66307,
2012,Total,Male,Kharkov,City proper,Estimate - de jure,"Final figure, complete",2012,650982,
2012,Total,Male,Kherson,City proper,Estimate - de jure,"Final figure, complete",2012,133112,
2012,Total,Male,Kherson,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,150416,
2012,Total,Male,Khmelnitsky (Hmilnyk),City proper,Estimate - de jure,"Final figure, complete",2012,120612,
2012,Total,Male,KIEV,City proper,Estimate - de jure,"Final figure, complete",2012,1279505,
2012,Total,Male,Kirovograd,City proper,Estimate - de jure,"Final figure, complete",2012,104569,
2012,Total,Male,Kirovograd,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,108265,
2012,Total,Male,Kramatorsk,City proper,Estimate - de jure,"Final figure, complete",2012,73440,
2012,Total,Male,Kramatorsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,89013,
2012,Total,Male,Krasny Lutch,City proper,Estimate - de jure,"Final figure, complete",2012,38478,
2012,Total,Male,Krasny Lutch,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,58101,
2012,Total,Male,Krementchug,City proper,Estimate - de jure,"Final figure, complete",2012,102407,
2012,Total,Male,Kryvy Rig,City proper,Estimate - de jure,"Final figure, complete",2012,296589,
2012,Total,Male,Kryvy Rig,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,298015,
2012,Total,Male,Lugansk,City proper,Estimate - de jure,"Final figure, complete",2012,187679,
2012,Total,Male,Lugansk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,206192,
2012,Total,Male,Lutsk,City proper,Estimate - de jure,"Final figure, complete",2012,94671,
2012,Total,Male,Lvov,City proper,Estimate - de jure,"Final figure, complete",2012,338011,
2012,Total,Male,Lvov,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,350885,
2012,Total,Male,Lysychansk,City proper,Estimate - de jure,"Final figure, complete",2012,47313,
2012,Total,Male,Lysychansk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,54537,
2012,Total,Male,Makeyevka,City proper,Estimate - de jure,"Final figure, complete",2012,159754,
2012,Total,Male,Makeyevka,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,177693,
2012,Total,Male,Mariupol,City proper,Estimate - de jure,"Final figure, complete",2012,209473,
2012,Total,Male,Mariupol,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,219742,
2012,Total,Male,Melitopol,City proper,Estimate - de jure,"Final figure, complete",2012,70819,
2012,Total,Male,Mykolaiv (Nikolaevskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2012,222865,
2012,Total,Male,Nikopol,City proper,Estimate - de jure,"Final figure, complete",2012,54388,
2012,Total,Male,Odessa,City proper,Estimate - de jure,"Final figure, complete",2012,460825,
2012,Total,Male,Pavlograd,City proper,Estimate - de jure,"Final figure, complete",2012,51247,
2012,Total,Male,Poltava,City proper,Estimate - de jure,"Final figure, complete",2012,132999,
2012,Total,Male,Rivne,City proper,Estimate - de jure,"Final figure, complete",2012,112941,
2012,Total,Male,Sevastopol,City proper,Estimate - de jure,"Final figure, complete",2012,154022,
2012,Total,Male,Sevastopol,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,172764,
2012,Total,Male,Severodonetsk,City proper,Estimate - de jure,"Final figure, complete",2012,49149,
2012,Total,Male,Severodonetsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,54094,
2012,Total,Male,Simferopol,City proper,Estimate - de jure,"Final figure, complete",2012,145414,
2012,Total,Male,Simferopol,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,156665,
2012,Total,Male,Slavyansk,City proper,Estimate - de jure,"Final figure, complete",2012,50398,
2012,Total,Male,Slavyansk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,59109,
2012,Total,Male,Stakhanov,City proper,Estimate - de jure,"Final figure, complete",2012,34486,
2012,Total,Male,Stakhanov,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,41143,
2012,Total,Male,Sumy,City proper,Estimate - de jure,"Final figure, complete",2012,121257,
2012,Total,Male,Sumy,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,122630,
2012,Total,Male,Ternopol,City proper,Estimate - de jure,"Final figure, complete",2012,99890,
2012,Total,Male,Uzhgorod,City proper,Estimate - de jure,"Final figure, complete",2012,53360,
2012,Total,Male,Vinnutsya,City proper,Estimate - de jure,"Final figure, complete",2012,168758,
2012,Total,Male,Yevpatoriya,City proper,Estimate - de jure,"Final figure, complete",2012,46494,
2012,Total,Male,Yevpatoriya,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,53856,
2012,Total,Male,Zaporozhye,City proper,Estimate - de jure,"Final figure, complete",2012,347037,
2012,Total,Male,Zhitomir,City proper,Estimate - de jure,"Final figure, complete",2012,124670,
2012,Total,Female,Alchevsk,City proper,Estimate - de jure,"Final figure, complete",2012,60513,
2012,Total,Female,Belaya Tserkov (Bila Crkva),City proper,Estimate - de jure,"Final figure, complete",2012,111435,
2012,Total,Female,Berdyansk,City proper,Estimate - de jure,"Final figure, complete",2012,64996,
2012,Total,Female,Berdyansk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,66639,
2012,Total,Female,Cherkassy,City proper,Estimate - de jure,"Final figure, complete",2012,153958,
2012,Total,Female,Cherkassy,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,154323,
2012,Total,Female,Chernigov,City proper,Estimate - de jure,"Final figure, complete",2012,157034,
2012,Total,Female,Chernovtsy,City proper,Estimate - de jure,"Final figure, complete",2012,136701,
2012,Total,Female,Dneprodzerzhinsk,City proper,Estimate - de jure,"Final figure, complete",2012,133306,
2012,Total,Female,Dneprodzerzhinsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,137099,
2012,Total,Female,Dnepropetrovsk,City proper,Estimate - de jure,"Final figure, complete",2012,541148,
2012,Total,Female,Dnepropetrovsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,542369,
2012,Total,Female,Donetsk (Donestskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2012,528240,
2012,Total,Female,Donetsk (Donestskaya oblast),Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,536995,
2012,Total,Female,Enakievo (Yenakievo),City proper,Estimate - de jure,"Final figure, complete",2012,47076,
2012,Total,Female,Enakievo (Yenakievo),Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,73556,
2012,Total,Female,Evpatoriya (Yevpatoriya),City proper,Estimate - de jure,"Final figure, complete",2012,57758,
2012,Total,Female,Evpatoriya (Yevpatoriya),Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,66496,
2012,Total,Female,Gorlovka,City proper,Estimate - de jure,"Final figure, complete",2012,141710,
2012,Total,Female,Gorlovka,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,153019,
2012,Total,Female,Ivano-Frankovsk,City proper,Estimate - de jure,"Final figure, complete",2012,117754,
2012,Total,Female,Ivano-Frankovsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,126968,
2012,Total,Female,Kamyanetsk Podilsky,City proper,Estimate - de jure,"Final figure, complete",2012,54524,
2012,Total,Female,Kertch,City proper,Estimate - de jure,"Final figure, complete",2012,80832,
2012,Total,Female,Kharkov,City proper,Estimate - de jure,"Final figure, complete",2012,770813,
2012,Total,Female,Kherson,City proper,Estimate - de jure,"Final figure, complete",2012,163952,
2012,Total,Female,Kherson,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,183725,
2012,Total,Female,Khmelnitsky (Hmilnyk),City proper,Estimate - de jure,"Final figure, complete",2012,140257,
2012,Total,Female,KIEV,City proper,Estimate - de jure,"Final figure, complete",2012,1493446,
2012,Total,Female,Kirovograd,City proper,Estimate - de jure,"Final figure, complete",2012,127209,
2012,Total,Female,Kirovograd,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,131626,
2012,Total,Female,Kramatorsk,City proper,Estimate - de jure,"Final figure, complete",2012,91577,
2012,Total,Female,Kramatorsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,109647,
2012,Total,Female,Krasny Lutch,City proper,Estimate - de jure,"Final figure, complete",2012,44936,
2012,Total,Female,Krasny Lutch,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,67209,
2012,Total,Female,Krementchug,City proper,Estimate - de jure,"Final figure, complete",2012,123047,
2012,Total,Female,Kryvy Rig,City proper,Estimate - de jure,"Final figure, complete",2012,362100,
2012,Total,Female,Kryvy Rig,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,363486,
2012,Total,Female,Lugansk,City proper,Estimate - de jure,"Final figure, complete",2012,236033,
2012,Total,Female,Lugansk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,256763,
2012,Total,Female,Lutsk,City proper,Estimate - de jure,"Final figure, complete",2012,115309,
2012,Total,Female,Lvov,City proper,Estimate - de jure,"Final figure, complete",2012,385164,
2012,Total,Female,Lvov,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,399406,
2012,Total,Female,Lysychansk,City proper,Estimate - de jure,"Final figure, complete",2012,57515,
2012,Total,Female,Lysychansk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,66163,
2012,Total,Female,Makeyevka,City proper,Estimate - de jure,"Final figure, complete",2012,194673,
2012,Total,Female,Makeyevka,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,215390,
2012,Total,Female,Mariupol,City proper,Estimate - de jure,"Final figure, complete",2012,251589,
2012,Total,Female,Mariupol,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,263162,
2012,Total,Female,Melitopol,City proper,Estimate - de jure,"Final figure, complete",2012,85913,
2012,Total,Female,Mykolaiv (Nikolaevskaya oblast),City proper,Estimate - de jure,"Final figure, complete",2012,269672,
2012,Total,Female,Nikopol,City proper,Estimate - de jure,"Final figure, complete",2012,67666,
2012,Total,Female,Odessa,City proper,Estimate - de jure,"Final figure, complete",2012,529674,
2012,Total,Female,Pavlograd,City proper,Estimate - de jure,"Final figure, complete",2012,60166,
2012,Total,Female,Poltava,City proper,Estimate - de jure,"Final figure, complete",2012,157569,
2012,Total,Female,Rivne,City proper,Estimate - de jure,"Final figure, complete",2012,133811,
2012,Total,Female,Sevastopol,City proper,Estimate - de jure,"Final figure, complete",2012,184692,
2012,Total,Female,Sevastopol,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,206507,
2012,Total,Female,Severodonetsk,City proper,Estimate - de jure,"Final figure, complete",2012,61067,
2012,Total,Female,Severodonetsk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,66521,
2012,Total,Female,Simferopol,City proper,Estimate - de jure,"Final figure, complete",2012,184819,
2012,Total,Female,Simferopol,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,198127,
2012,Total,Female,Slavyansk,City proper,Estimate - de jure,"Final figure, complete",2012,65484,
2012,Total,Female,Slavyansk,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,75776,
2012,Total,Female,Stakhanov,City proper,Estimate - de jure,"Final figure, complete",2012,43880,
2012,Total,Female,Stakhanov,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,51945,
2012,Total,Female,Sumy,City proper,Estimate - de jure,"Final figure, complete",2012,147604,
2012,Total,Female,Sumy,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,149117,
2012,Total,Female,Ternopol,City proper,Estimate - de jure,"Final figure, complete",2012,115928,
2012,Total,Female,Uzhgorod,City proper,Estimate - de jure,"Final figure, complete",2012,61636,
2012,Total,Female,Vinnutsya,City proper,Estimate - de jure,"Final figure, complete",2012,200218,
2012,Total,Female,Yevpatoriya,City proper,Estimate - de jure,"Final figure, complete",2012,57758,
2012,Total,Female,Yevpatoriya,Urban agglomeration,Estimate - de jure,"Final figure, complete",2012,66496,
2012,Total,Female,Zaporozhye,City proper,Estimate - de jure,"Final figure, complete",2012,421654,
2012,Total,Female,Zhitomir,City proper,Estimate - de jure,"Final figure, complete",2012,145968,
2012,Total,Both Sexes,Abilene (TX),City proper,Estimate - de jure,"Final figure, complete",2014,118887,"40,41"
2012,Total,Both Sexes,Akron (OH),City proper,Estimate - de jure,"Final figure, complete",2014,198549,"40,41"
2012,Total,Both Sexes,Albuquerque (NM),City proper,Estimate - de jure,"Final figure, complete",2014,555417,"40,41"
2012,Total,Both Sexes,Alexandria (VA),City proper,Estimate - de jure,"Final figure, complete",2014,146294,"40,41"
2012,Total,Both Sexes,Allentown (PA),City proper,Estimate - de jure,"Final figure, complete",2014,118974,"40,41"
2012,Total,Both Sexes,Amarillo (TX),City proper,Estimate - de jure,"Final figure, complete",2014,195250,"40,41"
2012,Total,Both Sexes,Anaheim (CA),City proper,Estimate - de jure,"Final figure, complete",2014,343248,"40,41"
2012,Total,Both Sexes,Anchorage (AK),City proper,Estimate - de jure,"Final figure, complete",2014,298610,"40,41"
2012,Total,Both Sexes,Ann Arbor (MI),City proper,Estimate - de jure,"Final figure, complete",2014,116121,"40,41"
2012,Total,Both Sexes,Antioch (CA),City proper,Estimate - de jure,"Final figure, complete",2014,105508,"40,41"
2012,Total,Both Sexes,Arlington (TX),City proper,Estimate - de jure,"Final figure, complete",2014,375600,"40,41"
2012,Total,Both Sexes,Arvada (CO),City proper,Estimate - de jure,"Final figure, complete",2014,109745,"40,41"
2012,Total,Both Sexes,Athens (GA),City proper,Estimate - de jure,"Final figure, complete",2014,118999,"40,41"
2012,Total,Both Sexes,Atlanta (GA),City proper,Estimate - de jure,"Final figure, complete",2014,443775,"40,41"
2012,Total,Both Sexes,Augusta (GA),City proper,Estimate - de jure,"Final figure, complete",2014,197872,"40,41"
2012,Total,Both Sexes,Aurora (CO),City proper,Estimate - de jure,"Final figure, complete",2014,339030,"40,41"
2012,Total,Both Sexes,Aurora (IL),City proper,Estimate - de jure,"Final figure, complete",2014,199932,"40,41"
2012,Total,Both Sexes,Austin (TX),City proper,Estimate - de jure,"Final figure, complete",2014,842592,"40,41"
2012,Total,Both Sexes,Bakersfield (CA),City proper,Estimate - de jure,"Final figure, complete",2014,358597,"40,41"
